duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Horror,Mystery,Romance,Sci-Fi,Thriller,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,aspect_ratio,imdb_score
100,143,430,829,f,f,f,f,f,t,f,f,t,t,f,t,1,English,USA,R,20000000,681,1.85,average
125,78,745,1000,t,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,20000000,969,2.35,good
114,329,544,1000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,Canada,R,20000000,912,2.35,average
119,18,9,20,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,20000000,18,2.35,good
135,162,228,23000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,20000000,13000,2.35,good
93,19,619,15000,t,f,f,f,f,f,f,f,f,f,f,t,3,English,USA,PG-13,20000000,13000,2.35,average
114,0,446,975,f,t,t,f,f,t,f,f,f,t,f,f,4,English,USA,PG-13,20000000,877,2.35,good
124,0,631,22000,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,R,21000000,1000,2.35,good
134,6000,745,893,f,t,f,f,f,f,f,f,f,f,f,f,0,Japanese,Japan,PG-13,2400000000,851,1.85,good
114,22,413,572,f,f,t,f,f,t,f,f,t,t,f,t,5,French,France,PG-13,20000000,548,2.35,good
124,42,161,801,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG,20000000,174,2.35,average
104,214,430,1000,f,f,f,t,f,t,f,f,f,f,f,f,1,English,Australia,R,2000000,509,2.35,good
118,14,400,2000,f,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,PG,20000000,769,2.35,good
80,121,587,836,f,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,R,20000000,624,1.85,bad
107,110,722,23000,t,f,f,f,f,t,f,f,f,f,t,t,2,English,USA,R,20000000,876,2.35,good
125,55,2,991,f,f,f,f,f,t,f,f,f,f,f,f,4,English,Australia,R,40000000,10,2.35,good
115,115,977,9000,f,f,f,t,f,t,f,f,f,t,f,t,2,English,USA,R,24000000,1000,2.35,average
88,12,231,979,f,t,f,f,f,f,t,f,f,f,f,f,0,English,USA,G,20000000,532,1.33,good
122,11000,188,11000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,10000000,11000,2.35,average
103,78,101,488,t,t,f,f,f,f,t,f,f,f,t,t,1,Japanese,Japan,PG-13,2127519898,336,1.85,good
101,25,407,18000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG,20000000,723,2.35,average
101,46,902,33000,f,f,f,t,f,t,f,f,t,t,f,t,2,English,USA,R,41117876,4000,1.85,average
107,58,324,699,t,t,f,f,f,t,f,f,f,t,f,f,1,English,USA,R,20000000,533,2.35,average
86,0,3,46,f,f,t,f,f,f,t,f,f,f,t,f,1,Other,International,PG,155008719,33,2.35,average
107,14,311,403,t,f,t,t,f,f,f,t,t,f,t,t,1,English,USA,PG-13,20000000,368,2.35,average
100,3,442,14000,f,f,f,t,f,t,f,f,t,f,f,f,3,English,USA,R,22000000,506,1.85,average
110,278,181,3000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,20000000,602,2.35,average
106,448,648,9000,f,f,f,t,f,t,f,f,t,f,f,t,1,English,Spain,R,43540384,750,2.35,average
102,10,60,483,t,f,f,f,f,t,f,f,f,f,f,f,3,Mandarin,China,R,25000000,472,2.35,average
98,5,716,18000,f,f,f,t,f,t,f,f,f,f,f,t,1,English,UK,R,20000000,867,2.35,good
83,0,700,12000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,International,G,20000000,857,1.78,average
98,2,53,729,f,f,f,f,f,f,f,f,f,f,f,f,4,English,USA,PG,20000000,282,1.33,average
105,23,897,22000,t,f,f,f,f,t,f,f,f,f,f,f,0,English,International,R,20000000,2000,1.33,good
96,160,889,14000,t,f,f,t,f,f,f,f,f,f,f,t,2,English,USA,PG-13,20000000,1000,2.35,average
105,17,897,12000,f,f,f,t,f,t,f,f,t,f,f,t,3,English,USA,R,27220000,991,2.35,average
125,43,7,2000,f,f,f,f,f,t,f,f,f,t,f,f,0,Mandarin,China,PG-13,19400000,594,2.35,good
184,34,155,486,t,f,f,t,f,t,f,f,f,f,f,f,2,Other,Germany,R,20000000,471,1.85,good
236,0,232,933,f,t,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,22000000,839,2.35,good
97,52,384,3000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,20000000,957,1.85,average
113,17,551,14000,f,f,f,t,f,t,f,f,t,f,f,t,1,English,USA,R,19000000,599,1.85,good
95,15,528,1000,f,f,t,f,f,f,t,f,f,t,f,f,2,English,USA,PG,20000000,852,1.85,average
103,0,157,611,f,f,f,f,f,f,f,t,t,f,f,f,0,English,USA,R,15000000,422,2.35,good
91,17,670,1000,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,20000000,795,1.33,average
146,0,413,888,f,f,f,f,f,t,f,t,f,f,f,f,0,English,USA,R,19000000,629,1.37,good
116,0,459,1000,f,t,t,f,f,f,f,f,f,f,t,f,0,English,USA,PG,19000000,690,1.18,good
93,37,545,885,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,R,19000000,828,1.37,average
113,0,256,607,f,f,t,f,f,t,f,f,f,f,f,f,6,English,USA,PG-13,13000000,269,1.85,average
101,8,110,544,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,19000000,449,2.35,average
95,189,306,500,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,18000000,308,1.85,average
109,93,521,31000,f,f,f,f,f,t,f,f,f,f,f,t,1,English,International,R,15000000,3000,2.35,good
43,718,211,341,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,TV-14,41117876,230,1.33,average
85,2,402,1000,f,t,t,f,f,t,t,f,f,f,f,f,1,English,UK,G,19000000,539,1.85,average
101,42,219,991,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,20000000,894,2.35,average
125,6000,7,17,f,t,f,f,f,f,t,f,f,f,f,f,0,Japanese,Japan,PG,19000000,10,1.85,good
132,79,1000,14000,t,t,f,f,f,t,f,f,f,t,f,f,2,English,UK,PG,25000000,12000,2.35,good
131,33,326,876,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,19000000,526,2.35,good
129,51,630,948,f,t,t,f,f,f,f,f,f,t,f,f,1,English,USA,R,19000000,822,1.85,average
100,14,356,3000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG,19000000,547,2.35,average
172,75,102,617,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,Approved,19000000,134,2.2,good
97,31,562,2000,f,f,t,f,f,t,f,f,f,t,f,f,4,English,USA,R,23000000,2000,2.35,average
121,33,505,1000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG,41117876,919,2.35,average
92,22,0,2,f,f,f,f,f,f,t,f,f,f,f,f,0,English,USA,G,19000000,0,1.85,average
116,500,530,12000,f,f,f,t,f,t,f,f,f,f,f,t,2,English,France,R,19000000,1000,1.85,average
110,44,85,8000,f,f,f,f,f,t,f,f,f,f,f,f,0,Other,USA,R,41117876,691,2,good
90,15,16000,87000,f,f,f,f,f,t,f,t,t,f,f,t,0,English,USA,R,19000000,17000,2.35,average
81,0,836,12000,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,19000000,11000,1.85,good
97,0,233,654,f,f,f,f,f,f,f,t,f,f,f,f,8,English,Canada,R,15000000,529,2.35,average
107,15,27,82,t,f,f,f,f,f,f,f,f,f,f,f,2,Other,China,PG-13,77814500,39,1.85,average
118,0,551,40000,f,t,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,18500000,693,2.35,good
100,0,985,3000,f,f,t,f,f,f,f,f,f,t,f,f,3,English,USA,PG-13,18500000,2000,1.85,average
97,89,329,920,f,f,t,f,f,f,f,f,f,f,f,f,3,English,USA,R,18000000,798,2.35,average
114,55,360,789,t,f,t,t,f,f,f,f,f,f,f,f,0,English,USA,PG-13,18000000,424,1.85,good
130,545,697,15000,f,f,t,f,f,t,t,f,f,t,f,f,1,English,USA,PG,18000000,11000,1.85,good
82,119,6,332,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,R,18000000,165,1.85,good
96,126,584,2000,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,PG-13,18000000,788,2.35,average
105,12000,643,12000,t,t,f,f,f,f,f,f,f,f,t,f,1,English,USA,PG,17000000,664,2.35,average
122,301,457,1000,f,f,f,f,f,t,f,t,f,f,f,t,0,English,USA,PG-13,20000000,539,2.35,good
88,31,489,1000,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,R,17000000,489,1.85,average
110,179,734,12000,t,f,f,f,f,t,f,f,t,f,f,t,1,English,USA,PG-13,16000000,1000,2.35,bad
103,15,172,723,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,17000000,552,1.85,average
106,8,521,748,f,f,t,f,f,t,f,f,f,f,f,f,4,English,USA,PG-13,18000000,656,1.85,average
98,72,566,1000,f,f,t,t,f,t,f,f,f,f,f,f,2,English,USA,R,18000000,624,1.85,good
68,116,481,8000,f,f,t,t,f,f,f,f,f,f,f,f,2,English,USA,PG-13,17000000,503,2.35,good
94,52,261,567,f,f,t,f,f,f,t,f,f,t,f,f,10,English,USA,PG-13,18000000,312,2.35,average
99,42,557,975,f,f,t,f,f,f,t,f,f,f,f,f,2,English,USA,PG,21000000,569,2.35,average
107,323,794,1000,t,f,f,f,f,f,f,t,f,f,t,f,1,English,USA,R,15000000,1000,1.85,good
180,869,521,692,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,18000000,670,2.35,good
89,29,458,2000,f,f,f,f,f,f,f,t,t,f,f,f,0,English,USA,PG-13,20000000,690,2.35,average
97,70,625,2000,f,f,t,f,f,f,f,f,f,f,f,f,4,English,USA,PG-13,17000000,1000,1.85,good
113,22,148,727,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,18000000,171,1.85,good
131,500,555,1000,f,f,f,f,f,t,f,f,t,f,f,f,0,English,UK,R,19800000,559,2.35,good
44,718,650,828,f,f,t,f,f,t,f,f,f,t,f,f,8,English,USA,TV-PG,41117876,787,1.78,good
103,0,805,12000,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,18000000,899,1.85,average
119,0,529,15000,f,f,t,f,f,t,f,f,f,t,f,f,8,English,USA,R,18000000,6000,1.85,good
98,11000,218,594,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,18000000,268,2.35,good
111,521,64,97,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,15000000,68,2.35,good
94,23,582,2000,f,f,f,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,25000000,1000,1.85,average
122,380,2000,18000,f,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,R,18000000,11000,1.85,good
81,8,341,844,t,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,PG-13,18000000,456,1.85,average
89,0,606,2000,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,1000000,826,2.35,good
106,80,723,2000,f,f,f,f,f,t,t,f,f,f,f,f,1,English,USA,PG,18000000,795,2.35,good
122,0,191,643,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,R,18000000,559,2.35,good
86,62,59,390,f,f,t,t,f,t,f,f,f,f,f,f,1,English,USA,R,18000000,258,2.35,average
103,130,406,691,t,t,f,f,f,f,f,f,f,f,f,f,1,English,USA,PG,18000000,476,2.35,average
121,17000,356,22000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,18000000,394,1.85,good
109,7,827,2000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,18000000,980,1.85,average
109,272,124,155,f,t,f,f,f,f,f,f,t,f,f,t,1,English,USA,PG-13,18000000,144,1.85,good
123,64,637,808,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,PG,18000000,720,2.35,average
94,0,223,11000,f,t,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,18000000,642,1.85,good
94,11000,975,11000,f,f,t,t,f,f,f,f,f,f,f,f,0,English,USA,PG,18000000,11000,1.85,good
115,13,111,757,f,f,f,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,18000000,220,2.35,good
107,24,85,10000,f,f,t,f,f,f,f,f,f,f,f,f,13,English,USA,PG-13,17000000,566,2.35,average
91,38,362,17000,f,f,t,t,f,f,f,f,f,f,f,f,0,English,USA,PG,18000000,632,1.85,average
125,34,1000,16000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,18000000,4000,2.35,good
122,0,816,14000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,UK,R,30000000,13000,2.35,good
102,0,529,946,f,f,t,f,f,f,f,f,f,t,f,f,1,English,Canada,PG-13,18000000,800,1.85,average
90,44,729,12000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,R,18000000,904,1.85,average
98,28,102,372,t,t,f,f,f,f,f,f,f,f,f,f,0,English,USA,PG,18000000,262,2.35,average
109,128,1000,11000,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,18000000,2000,2.35,average
107,0,101,517,f,f,f,f,f,f,f,f,t,f,f,t,0,English,USA,R,18000000,376,2.35,good
90,31,179,210,t,f,f,t,f,f,f,f,f,f,f,t,1,English,USA,PG-13,18000000,193,2.35,average
112,0,177,805,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,18000000,223,1.85,good
94,0,197,712,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,18000000,341,2.35,average
105,6,371,723,f,t,t,f,f,f,f,f,f,f,f,f,1,English,USA,PG,18000000,422,1.37,average
104,109,202,405,f,f,t,f,f,t,f,f,f,t,f,f,2,English,Canada,R,18000000,204,1.85,good
112,213,45,567,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,17000000,67,1.85,average
108,25,94,1000,t,t,f,f,f,f,f,f,f,f,f,f,0,English,USA,PG,18000000,115,2.35,good
112,97,231,577,f,f,f,f,f,t,f,f,f,t,f,f,2,English,Germany,R,13000000,416,2.35,good
127,13000,940,40000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,18000000,13000,1.85,good
111,655,405,24000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,18000000,14000,2.35,good
126,44,9,627,f,t,f,f,f,t,f,f,f,f,f,f,0,Other,International,R,20000000,12,2.35,good
114,0,1000,27000,t,f,f,t,f,f,f,f,f,f,f,t,4,English,UK,R,18000000,18000,2.35,good
99,379,251,456,t,f,f,f,f,f,f,f,f,f,t,f,2,English,USA,PG,20000000,278,1.85,average
150,0,401,597,f,f,f,f,f,t,f,f,f,f,f,f,0,English,UK,PG-13,18000000,591,2.2,good
117,78,238,989,f,f,f,f,f,t,f,f,f,t,f,f,0,English,Australia,PG,32751181,258,1.85,good
112,337,201,4000,f,t,f,f,f,t,f,f,f,f,t,t,0,English,International,PG-13,18000000,820,2.35,good
108,11000,922,11000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,R,18000000,944,2.35,average
116,6,212,25000,f,f,f,f,f,t,f,f,f,t,f,f,2,English,Australia,R,18000000,14000,2.35,good
144,0,16,63,f,f,f,f,f,t,f,f,t,f,f,f,0,Other,Germany,R,12000000,43,1.85,good
93,28,415,1000,t,f,f,f,f,f,f,t,f,t,t,t,2,English,USA,R,2700000,695,1.85,average
103,154,576,1000,f,f,f,t,f,t,f,f,t,f,f,t,0,English,USA,R,18000000,783,1.85,good
93,190,151,364,f,f,f,f,f,f,f,f,f,f,f,f,0,English,USA,R,41117876,253,2.35,good
98,34,394,663,f,f,f,t,f,t,f,f,f,f,f,t,1,English,Germany,R,18000000,551,2.35,average
334,718,30,897,f,f,f,t,f,t,f,f,f,f,f,t,0,English,France,Unrated,30623884,30,2.35,good
114,157,32,84,f,f,f,f,f,f,f,f,f,f,f,t,0,English,France,Unrated,18000000,35,2.35,average
121,0,353,854,t,f,f,f,f,t,f,f,f,t,f,f,2,English,Spain,R,11350000,578,2.35,average
87,0,83,1000,f,f,f,f,f,f,f,t,f,f,f,f,1,English,USA,Unrated,3500000,177,1.85,good
92,55,757,1000,t,f,f,t,f,t,f,f,f,f,f,t,1,English,USA,R,18000000,872,1.33,average
105,2,69,805,t,f,f,f,f,f,f,f,f,f,t,t,0,English,France,R,14000000,306,2.35,good
90,78,720,2000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,Canada,R,11000000,1000,2.35,average
89,130,183,444,t,t,f,f,f,f,f,f,f,f,f,f,1,English,International,PG-13,17900000,312,2.35,average
114,89,920,22000,f,f,f,f,f,t,f,t,t,f,f,t,2,English,Spain,R,14000000,2000,2.35,average
119,99,778,15000,f,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,R,20000000,833,1.85,good
103,0,543,923,f,f,t,t,f,t,f,f,f,f,f,f,0,English,USA,PG-13,41117876,619,1.85,average
91,512,413,11000,t,f,f,f,f,f,f,t,f,f,f,f,2,English,France,R,18000000,918,2.35,average
98,209,129,158,f,f,f,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,23000000,152,1.85,average
80,19,854,11000,t,f,t,t,f,f,t,f,f,f,f,f,1,English,USA,PG,17500000,979,1.85,average
121,83,242,3000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,UK,PG-13,17500000,460,2.35,good
94,87,280,866,t,f,f,t,f,t,f,f,f,f,f,t,1,English,France,R,24000000,794,2.35,average
93,148,170,549,f,f,f,f,f,t,t,f,f,f,f,f,5,English,USA,PG,17500000,269,2.35,average
93,32,1000,13000,t,f,f,f,f,f,f,f,f,f,f,t,4,English,USA,R,18000000,1000,2.35,average
116,0,50,109,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,17500000,67,1.85,average
101,448,83,482,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,PG-13,17000000,203,1.85,good
154,0,604,2000,t,t,f,f,f,f,f,f,f,f,t,f,1,English,USA,R,18500000,626,1.85,good
170,165,244,453,f,f,f,f,f,t,t,f,f,t,f,f,1,English,USA,Approved,17000000,272,2.2,good
99,13,681,45000,f,f,f,f,f,f,f,t,t,f,f,t,1,English,USA,R,17000000,4000,2.35,average
104,42,613,839,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,R,17000000,756,1.85,average
126,729,284,912,f,t,t,f,f,t,f,f,f,t,f,f,0,English,USA,R,12000000,306,1.85,good
110,422,422,33000,f,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,R,17500000,459,2.35,average
101,0,598,2000,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,300000,742,2.35,good
80,611,576,5000,t,t,f,f,f,f,f,f,f,f,f,f,4,Mandarin,China,PG-13,31000000,643,2.35,good
87,9,503,818,f,f,t,f,f,t,t,f,f,f,t,f,1,English,USA,PG,17000000,636,1.85,average
123,92,849,1000,f,f,t,f,f,t,f,f,f,f,f,f,5,English,USA,R,17000000,886,2.35,good
109,248,968,16000,t,f,f,t,f,t,f,f,f,f,f,t,0,English,UK,R,17000000,988,2.35,good
90,52,298,723,f,f,f,f,f,f,f,t,t,f,f,f,0,English,Canada,R,20000000,346,1.85,average
96,36,486,1000,f,f,t,f,f,f,f,f,f,t,f,f,0,English,USA,R,17000000,580,1.85,average
125,364,1000,12000,t,t,f,f,f,f,f,f,f,f,t,f,0,English,USA,PG,170000000,10000,2.35,good
82,12,281,8000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,17000000,357,1.85,average
86,33,583,15000,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,17000000,976,2.35,average
108,192,580,1000,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,15000000,1000,2.35,average
98,39,428,593,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,17000000,517,2.35,average
129,51,89,427,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG,17000000,234,2.35,good
99,17,826,918,f,f,t,f,f,f,f,f,f,f,f,f,7,English,USA,PG-13,41117876,912,2.35,average
105,49,104,680,f,f,t,t,f,t,f,f,f,t,f,f,0,English,USA,PG-13,41117876,503,2.35,average
112,36,746,10000,f,f,t,f,f,f,f,f,f,t,f,f,4,English,USA,PG-13,17000000,751,1.85,good
108,19,505,973,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,34000000,954,1.85,average
121,0,244,989,f,f,f,t,f,t,f,f,f,f,f,t,1,English,UK,R,17000000,888,1.85,good
89,11,973,1000,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,PG-13,17000000,982,2.35,average
89,0,323,690,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,4000000,400,1.33,bad
73,11,142,1000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,17000000,436,1.85,average
132,847,625,3000,f,f,f,t,f,t,f,f,f,f,f,t,1,English,USA,R,17000000,960,2.35,good
154,117,86,715,t,t,f,f,f,t,f,f,f,f,f,f,3,English,USA,Unrated,9000000,490,2.2,good
96,201,58,394,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,17000000,150,2.35,average
98,80,399,567,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,PG-13,17000000,503,1.85,average
107,80,841,2000,f,f,t,f,f,f,f,f,f,f,f,f,6,English,USA,PG-13,19000000,2000,1.85,average
134,22,488,1000,t,t,f,f,f,f,t,f,f,f,t,f,6,English,UK,PG,17000000,593,2.35,average
94,8,66,328,f,f,f,f,f,t,f,f,f,f,f,f,0,English,Canada,PG-13,16113693,122,1.85,bad
122,47,834,23000,t,f,f,t,f,t,f,f,f,f,f,t,2,English,Germany,R,17000000,979,2.35,good
128,9,193,767,f,f,f,f,f,t,f,f,f,t,f,f,3,English,USA,PG,41117876,327,2.35,good
97,3,161,400,f,t,f,t,f,t,f,f,f,t,f,f,0,English,UK,PG-13,17000000,193,1.85,bad
110,168,96,3000,f,f,f,f,f,t,f,f,t,t,f,t,3,English,USA,PG-13,16000000,979,1.85,good
102,4,60,634,f,t,f,f,f,f,f,t,f,f,f,t,0,English,USA,PG,17000000,537,2.35,average
98,541,71,214,f,f,f,t,f,t,f,f,f,f,f,t,1,English,International,R,17000000,96,2.35,good
120,30,55,14000,f,f,f,t,f,t,f,f,f,t,f,t,1,English,France,R,17000000,287,1.33,average
160,219,215,1000,f,f,t,f,f,f,f,f,t,f,t,t,6,English,France,R,17000000,876,2.35,average
80,0,168,677,f,t,f,f,f,f,t,f,f,f,f,f,0,French,France,PG,11000000,262,1.33,average
91,22,255,669,f,f,f,f,f,f,f,f,f,f,t,f,0,English,USA,PG,17000000,642,2.35,average
83,57,62,465,f,f,f,f,f,f,f,t,f,f,f,t,1,English,USA,PG-13,17000000,152,2.35,average
102,6,165,3000,f,f,t,f,f,t,t,f,f,t,f,f,1,English,USA,PG-13,16500000,2000,1.85,good
122,30,260,21000,f,f,f,f,f,t,f,f,f,t,f,f,2,English,USA,R,16800000,3000,1.85,average
110,168,96,3000,f,f,f,f,f,t,f,f,t,t,f,t,3,English,USA,PG-13,16000000,979,1.85,good
126,0,168,826,f,f,f,t,f,t,f,f,f,f,f,f,2,English,USA,R,15000000,508,1.85,good
136,0,1000,25000,f,f,f,f,f,t,f,f,f,t,f,f,2,English,USA,PG,16500000,14000,1.85,good
120,11,281,11000,f,f,f,f,f,t,f,f,f,t,f,f,1,English,UK,PG,16500000,838,2.35,good
108,18,433,714,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,16500000,701,2.35,average
126,26,385,638,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,15000000,624,1.85,good
128,608,1000,49000,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,PG,16400000,1000,1.85,good
113,137,481,879,f,f,t,f,f,f,f,f,f,f,f,f,2,English,USA,PG-13,16000000,854,1.85,good
89,0,62,227,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,R,16000000,73,1.85,good
129,0,359,844,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,16000000,617,1.85,good
94,480,486,1000,f,f,t,f,f,f,f,f,f,f,f,f,5,English,USA,R,15600000,490,1.85,average
106,48,35,23000,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,R,16000000,255,1.85,average
100,405,628,996,f,f,t,f,f,t,f,f,f,t,f,f,0,English,France,PG-13,15000000,897,1.33,good
89,687,389,10000,f,f,f,f,f,t,f,t,t,f,f,t,1,English,USA,PG-13,16000000,787,2.35,average
94,0,559,13000,f,t,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,16000000,13000,1.85,good
83,473,597,20000,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,16000000,4000,1.85,average
111,19,107,241,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,18500000,118,2.35,average
80,11,499,911,f,f,t,f,f,f,t,f,f,f,f,f,2,English,USA,PG,16000000,521,1.85,bad
112,0,250,634,f,f,f,f,f,t,f,f,f,f,f,f,0,Spanish,Spain,R,13500000,269,1.85,good
94,14,635,1000,t,f,t,t,f,f,t,f,f,f,f,f,0,English,USA,PG,35000000,1000,1.85,average
130,309,522,939,f,f,f,t,f,t,f,f,f,t,f,t,2,English,USA,R,16000000,881,1.85,average
91,26,638,3000,f,f,f,f,f,t,f,t,f,f,f,t,1,English,USA,PG-13,16000000,1000,2.35,average
91,29,459,861,f,t,t,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,17700000,593,1.85,average
110,23,51,633,t,f,f,t,f,f,f,f,f,f,f,f,2,English,USA,R,15000000,67,1.85,average
121,1000,108,175,t,f,t,f,f,f,f,f,t,f,f,f,1,English,UK,R,8000000,115,2.35,good
114,15,650,851,f,f,t,f,f,t,f,f,f,f,f,f,4,English,USA,PG-13,16500000,680,1.85,average
96,11000,252,19000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,Spain,PG-13,15500000,581,1.85,good
100,24,851,15000,f,f,t,f,f,f,f,f,f,f,f,f,9,English,USA,R,20000000,1000,1.33,good
94,7,95,3000,f,f,t,f,f,t,f,f,f,t,f,f,3,English,USA,PG-13,16000000,240,1.85,average
109,7,450,835,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,16000000,787,1.85,good
107,45,271,24000,f,f,t,f,f,f,f,t,f,f,f,f,1,English,USA,R,16000000,396,1.85,average
96,22,324,8000,f,f,t,t,f,f,f,f,t,f,f,f,0,English,USA,PG-13,16000000,2000,1.85,average
88,11000,233,854,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG,16000000,410,1.85,good
110,179,734,12000,t,f,f,f,f,t,f,f,t,f,f,t,1,English,USA,PG-13,16000000,1000,2.35,bad
113,47,238,21000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,16000000,541,1.85,good
101,6,258,812,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,16000000,326,1.85,average
105,121,384,11000,f,f,t,f,f,f,f,f,f,t,t,f,0,English,USA,PG-13,20000000,3000,1.85,average
125,438,372,18000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG-13,26000000,15000,1.85,good
100,9,363,599,f,f,f,f,f,f,f,f,t,f,t,t,0,English,Germany,R,16000000,380,2.35,good
97,3,578,1000,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,41117876,584,1.85,average
108,38,316,940,t,f,f,f,f,t,f,f,f,f,t,t,7,English,USA,PG,16000000,416,2.35,average
